entry_id	source	part_of_speech	level	ukrainian	status	provenance
ox5000-a7b952c88c032e59859f	persistent	adjective	C1	наполегливий; стійкий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-eb9457a81d9f62a179b8	personnel	noun	C1	персонал	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b491a88f6456bbb0cfb8	petition	noun	C1	петиція	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-97e75b56a14dcea93cd6	philosopher	noun	C1	філософ	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4ed777656d24b1976443	philosophical	adjective	C1	філософський	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-7f50e5d4ea8b939bb645	physician	noun	C1	лікар	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3f779a09de200359c0e7	pill	noun	B2	таблетка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4d12a2450049f476f743	pioneer	noun	C1	піонер; першопроходець	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-a69f31481890fe668be4	pioneer	verb	C1	започатковувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-aa936da664ebf419cd8b	pipeline	noun	C1	трубопровід	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0dd6137a2f1a6a9a12e6	pirate	noun	C1	пірат	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-69c6a831bfe7dfdfa3dd	pit	noun	C1	яма	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-d150b012b581766179eb	pity	noun	B2	жаль	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-714d19b7df6bf047fb12	placement	noun	B2	розміщення	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-160c8d7d475bdeee5fa4	plea	noun	C1	прохання; заява	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-da6c1e1198461773e1dc	plead	verb	C1	благати; заявляти у суді	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-83df4ff41fec9e689188	pledge	noun	C1	обіцянка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f7ec77c63ef59898cba2	pledge	verb	C1	обіцяти	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f363b0d81ea651cb2c6a	plug	noun	C1	штекер; пробка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-30f8b5e2f3659b82af9e	plug	verb	C1	підключати; затикати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-a2a56181aff99fea04b0	plunge	verb	C1	занурюватися	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ec99e1e8c7830791d513	pole	noun	C1	стовп; полюс	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-63da2a1947e89c7e3bbd	poll	noun	C1	опитування	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-14f031faff13a37dc5da	pond	noun	C1	ставок	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-a56bffc14b7623ca92d5	pop	verb	C1	луснути; вискочити	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e8093e2d8ad2399dab1e	portfolio	noun	C1	портфоліо	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-61157023f5c6f7cae979	portion	noun	B2	частина; порція	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-56711d8b015a24df31cf	portray	verb	C1	зображати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c15e293b147fe2223274	post-war	adjective	C1	повоєнний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f68f5a29d94b8b03690e	postpone	verb	C1	відкладати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-711718c5c7cfed4346b5	potentially	adverb	B2	потенційно	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-beb52a5555437b39995b	practitioner	noun	C1	практик; фахівець	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-74daeda551245ecd75df	preach	verb	C1	проповідувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-9a62e37d0085deb94e17	precede	verb	B2	передувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-9ea970eafe26ff604aa5	precedent	noun	C1	прецедент	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-09b263abf182e4e60c79	precious	adjective	B2	дорогоцінний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-366987964a8ab382bc33	precise	adjective	B2	точний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-07a37e93b46b0272d38d	precisely	adverb	B2	точно	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e79d85a69185862ee9d0	precision	noun	C1	точність	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0c69381b3616424379da	predator	noun	C1	хижак	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-2dca3be5c1eb81910a5e	predecessor	noun	C1	попередник	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0075e875d49c550e0129	predictable	adjective	B2	передбачуваний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8ab5d933d24fc645f982	predominantly	adverb	C1	переважно	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f3c417c667c17aef688f	preference	noun	B2	перевага; уподобання	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-1d0e11bac57e7f23988b	pregnancy	noun	C1	вагітність	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8ac0c5af2413dbb6d70d	prejudice	noun	C1	упередження	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3db493fbc047bbb130b0	preliminary	adjective	C1	попередній	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0d4c9a47753a14c4905c	premier	adjective	C1	головний; провідний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-16a18c346465b0809338	premise	noun	C1	передумова	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-dd232a1e434e044d510f	premium	noun	C1	премія; надбавка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-d056bc62812b9372974f	prescribe	verb	C1	призначати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-348b91b4e7de9e998ca1	prescription	noun	C1	рецепт	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3b9665fac679b54735b9	presently	adverb	C1	наразі	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4a1e89ce5360f3ea74a0	preservation	noun	C1	збереження	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-15097a8cdb577f28ab80	preside	verb	C1	головувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-626708635e9ca62f55fd	presidency	noun	C1	президентство	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-304888d5b3b34cdf8f1a	presidential	adjective	C1	президентський	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b149024523e283a89471	prestigious	adjective	C1	престижний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-abfa3a9d7dde6c0b639b	presumably	adverb	C1	ймовірно	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0de61af433bd2562aabd	presume	verb	C1	припускати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-fb17dd90d15283541768	prevail	verb	C1	переважати; перемагати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-720fe693d139db569134	prevalence	noun	C1	поширеність	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-83688944d1f5d4e61640	prevention	noun	C1	запобігання	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-770257e1113a4e67d77a	prey	noun	C1	здобич	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-30d651fc921ad00b63ae	pride	noun	B2	гордість	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c89fe72ec539245bc6d4	primarily	adverb	B2	насамперед	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-451ecb3cefa2fed9058c	principal	adjective	B2	головний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ad4ef8e9f1d30f7387b6	principal	noun	C1	директор; керівник	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-68462507f2904d5c48d2	prior	adjective	B2	попередній	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-735d2fc0c5365227caa0	privatization	noun	C1	приватизація	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-206be67da166f791b624	privilege	noun	C1	привілей	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3f480e4f3cad8f3e7633	probability	noun	B2	ймовірність	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-61a7b9ce4472358ebc62	probable	adjective	B2	ймовірний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-28bb6a0bf28e3e32fc63	probe	noun	C1	зонд; розслідування	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4aeb7f96a546ae5c38dc	probe	verb	C1	досліджувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-48325aefe1723d71cdea	problematic	adjective	C1	проблемний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e849cd2876d9a4e77753	proceed	verb	B2	продовжувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ebeab91aea8d3bf23114	proceeding	noun	C1	провадження	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-90f8226b2495c8b502e3	proceeds	noun	C1	виручка; доходи	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-df0312b92094c5740bdb	processing	noun	C1	обробка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-1f2f56a3e0a76bb3e5e5	processor	noun	C1	процесор	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-6fa116eb25ddd97065e1	proclaim	verb	C1	проголошувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0a3631a760b0c96b1aff	productive	adjective	C1	продуктивний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8ae55da584a524fb2e44	productivity	noun	C1	продуктивність	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-41fbf08475112e172260	profitable	adjective	C1	прибутковий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-9bfc0299d5cbf77457ab	profound	adjective	C1	глибокий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e7a611cfa41abec93a0e	programming	noun	B2	програмування	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-a966e7e88a6fd2370e2e	progressive	adjective	B2	прогресивний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-87f79a47a3d406def88a	prohibit	verb	B2	забороняти	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e20bbb038fe79f4c477d	projection	noun	C1	прогноз; проєкція	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b1d82ddeb70360d85d9e	prominent	adjective	C1	видатний; помітний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-55777456e6ec76d23cd7	promising	adjective	B2	перспективний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-05e4562c21dd147b7fd0	promotion	noun	B2	просування; підвищення	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-a0d10e0fce2fb8012e7e	prompt	verb	B2	спонукати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ce708c928b594b9a6027	pronounced	adjective	C1	виражений	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3639a66436d614547a4f	propaganda	noun	C1	пропаганда	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c4827f2829cded7522d5	proportion	noun	B2	частка; пропорція	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-58465406ddb00a4ab660	proposition	noun	C1	пропозиція; твердження	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4bb8d65260da2fa814ee	prosecute	verb	C1	переслідувати за законом	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-472252ddcc7788ceb848	prosecution	noun	C1	обвинувачення; судове переслідування	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-35ba008bb2f4727a7054	prosecutor	noun	C1	прокурор	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f04358c550167dff6b4c	prospective	adjective	C1	майбутній; потенційний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-d0b371017109d0ab1235	prosperity	noun	C1	добробут	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c68475adc97d62708bf1	protective	adjective	C1	захисний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-da65dfcb87abf26fbe6b	protein	noun	B2	білок	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-2af3bad78661603d5f3d	protester	noun	B2	протестувальник	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-623f07f44898502aec44	protocol	noun	C1	протокол	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-094f273ac00a981be8ef	province	noun	C1	провінція	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b0176df6d31bd546cb4f	provincial	adjective	C1	провінційний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-37f9eeeb75524cee3ab6	provision	noun	C1	положення; забезпечення	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-d4c9465438f4799972e7	provoke	verb	C1	провокувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e72aef296449310d3771	psychiatric	adjective	C1	психіатричний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c1385d112ea2efa50773	psychological	adjective	B2	психологічний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-03aa5af70263c59cb020	publicity	noun	B2	публічність; реклама	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-1a3a79b493580cdcfd44	publishing	noun	B2	видавнича справа	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3631f2773b187680d3a9	pulse	noun	C1	пульс	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-5fef76f716acb428b470	pump	noun	C1	насос	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-496b6fa809f3e321f985	pump	verb	C1	качати; перекачувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-5e11e486d4f68608018c	punch	noun	C1	удар кулаком	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8f1c8ff0d448af6b1b00	punch	verb	C1	бити кулаком	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-32da952952c71765a893	punk	noun	B2	панк	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-161377f3aa55e4869856	purely	adverb	B2	суто	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0fbbc2a505e3fca073f1	pursuit	noun	B2	переслідування; прагнення	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-16b6e35306f2d3819ba9	puzzle	noun	B2	головоломка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-fef76f9ad1ae3b385d52	query	noun	C1	запит	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f8f10d86fe3b2b70cd7b	quest	noun	C1	пошук	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-bd79fce62a6106e6ae81	questionnaire	noun	B2	анкета	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-09c9b402a9dd868c0c4f	quota	noun	C1	квота	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3c42cbde1b0db6056f57	racial	adjective	B2	расовий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ae90908d4616264014c6	racism	noun	B2	расизм	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-183ec8d2749196d55d07	racist	adjective	B2	расистський	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3b6e26cd4bcc3291f712	racist	noun	B2	расист	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-638f021918f23d527d49	radar	noun	C1	радар	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-6ce48c0a27b361c09fb2	radiation	noun	B2	радіація	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-d5aeb06b1d88e01c047f	radical	adjective	C1	радикальний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-bb993f48a066dd5c990a	rage	noun	C1	лють	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
